#N 	Name 	S[cm] 	L[cm] 	B[kG] 	G[kG/cm]   S[kG/cm/cm] 	Tilt[deg] 	Tilt_out 	BendAng[deg]
360 	R2G2 	79539.5 	50   D_E[MeV]=3.75  E_out[MeV]=2176.99
361 	D10081 	79605.6 	66.0625  
362 	R2G3 	79655.6 	50   D_E[MeV]=3.75  E_out[MeV]=2180.74
363 	D10006 	79680.6 	25  
364 	R2G4 	79730.6 	50   D_E[MeV]=3.75  E_out[MeV]=2184.49
365 	D10081 	79796.6 	66.0625  
366 	R2G5 	79846.6 	50   D_E[MeV]=3.75  E_out[MeV]=2188.24
367 	D10006 	79871.6 	25  
368 	R2G6 	79921.6 	50   D_E[MeV]=3.75  E_out[MeV]=2191.99
369 	D10081 	79987.7 	66.0625  
370 	R2G7 	80037.7 	50   D_E[MeV]=3.75  E_out[MeV]=2195.74
371 	D10006 	80062.7 	25  
372 	R2G8 	80112.7 	50   D_E[MeV]=3.75  E_out[MeV]=2199.49
373 	D10082 	80190 	77.2656  
374 	MAT2L17H 	80190 	1e-006 	0 	0 	0 	0
375 	D10083 	80229.9 	39.9454  
376 	IPM2L17 	80229.9 	0   	0 	0 	0 	0
377 	D10084 	80231.6 	1.6953  
378 	MQSsl 	80238.6 	7 	0 	0 	0 	0
379 	D10010 	80248.6 	10  
380 	MQB2L17 	80263.6 	15 	0 	0.6677 	0 	0
381 	D10080 	80374.5 	110.906  
382 	R2H1 	80424.5 	50   D_E[MeV]=3.75  E_out[MeV]=2203.24
383 	D10006 	80449.5 	25  
384 	R2H2 	80499.5 	50   D_E[MeV]=3.75  E_out[MeV]=2206.99
385 	D10081 	80565.6 	66.0625  
386 	R2H3 	80615.6 	50   D_E[MeV]=3.75  E_out[MeV]=2210.74
387 	D10006 	80640.6 	25  
388 	R2H4 	80690.6 	50   D_E[MeV]=3.75  E_out[MeV]=2214.49
389 	D10081 	80756.6 	66.0625  
390 	R2H5 	80806.6 	50   D_E[MeV]=3.75  E_out[MeV]=2218.24
391 	D10006 	80831.6 	25  
392 	R2H6 	80881.6 	50   D_E[MeV]=3.75  E_out[MeV]=2221.99
393 	D10081 	80947.7 	66.0625  
394 	R2H7 	80997.7 	50   D_E[MeV]=3.75  E_out[MeV]=2225.74
395 	D10006 	81022.7 	25  
396 	R2H8 	81072.7 	50   D_E[MeV]=3.75  E_out[MeV]=2229.49
397 	D10086 	81138.2 	65.5078  
398 	ITV2L18 	81138.2 	0   	0 	0 	0 	0
399 	D10077 	81171.9 	33.7266  
400 	MAT2L18V 	81171.9 	1e-006 	0 	0 	0 	90
401 	D10078 	81189.9 	17.9766  
402 	IPM2L18 	81189.9 	0   	0 	0 	0 	0
403 	D10084 	81191.6 	1.6953  
404 	MQSsl 	81198.6 	7 	0 	0 	0 	0
405 	D10010 	81208.6 	10  
406 	MQB2L18 	81223.6 	15 	0 	-0.679598 	0 	0
407 	D10080 	81334.5 	110.906  
408 	R2I1 	81384.5 	50   D_E[MeV]=3.75  E_out[MeV]=2233.24
409 	D10006 	81409.5 	25  
410 	R2I2 	81459.5 	50   D_E[MeV]=3.75  E_out[MeV]=2236.99
411 	D10081 	81525.6 	66.0625  
412 	R2I3 	81575.6 	50   D_E[MeV]=3.75  E_out[MeV]=2240.74
413 	D10006 	81600.6 	25  
414 	R2I4 	81650.6 	50   D_E[MeV]=3.75  E_out[MeV]=2244.49
415 	D10081 	81716.6 	66.0625  
416 	R2I5 	81766.6 	50   D_E[MeV]=3.75  E_out[MeV]=2248.24
417 	D10006 	81791.6 	25  
418 	R2I6 	81841.6 	50   D_E[MeV]=3.75  E_out[MeV]=2251.99
419 	D10081 	81907.7 	66.0625  
420 	R2I7 	81957.7 	50   D_E[MeV]=3.75  E_out[MeV]=2255.74
421 	D10006 	81982.7 	25  
422 	R2I8 	82032.7 	50   D_E[MeV]=3.75  E_out[MeV]=2259.49
423 	D10082 	82110 	77.2656  
424 	MAT2L19H 	82110 	1e-006 	0 	0 	0 	0
425 	D10083 	82149.9 	39.9454  
426 	IPM2L19 	82149.9 	0   	0 	0 	0 	0
427 	D10084 	82151.6 	1.6953  
428 	MQSsl 	82158.6 	7 	0 	0 	0 	0
429 	D10010 	82168.6 	10  
430 	MQB2L19 	82183.6 	15 	0 	0.691496 	0 	0
431 	D10080 	82294.5 	110.906  
432 	R2J1 	82344.5 	50   D_E[MeV]=3.75  E_out[MeV]=2263.24
433 	D10006 	82369.5 	25  
434 	R2J2 	82419.5 	50   D_E[MeV]=3.75  E_out[MeV]=2266.99
435 	D10081 	82485.6 	66.0625  
436 	R2J3 	82535.6 	50   D_E[MeV]=3.75  E_out[MeV]=2270.74
437 	D10006 	82560.6 	25  
